,protein_name,compound_name,pocket_name,pocket_com,affinity
3521,3twp,3twp,pocket_1,"80.268,18.048,75.522",3.8749866
3522,3twp,3twp,pocket_2,"76.897,82.346,34.971",3.8127558
3523,3twp,3twp,pocket_3,"116.198,107.404,75.789",3.8152978
3524,3twp,3twp,pocket_4,"40.982,-6.786,35.287",3.8647988
3525,3twp,3twp,pocket_5,"78.277,65.505,53.137",1.0596223
3526,3twp,3twp,pocket_6,"117.259,89.974,93.75",0.61644137
3527,3twp,3twp,pocket_7,"39.777,10.417,53.318",0.65137243
3528,3twp,3twp,pocket_8,"136.118,96.691,90.483",1.0713074
3529,3twp,3twp,pocket_9,"21.12,3.693,49.94",1.1258473
3530,3twp,3twp,pocket_10,"78.876,34.864,94.031",0.9280411
3531,3twp,3twp,pocket_11,"60.678,28.451,90.541",0.9258766
3532,3twp,3twp,pocket_12,"96.508,72.024,50.104",0.94138885
3533,3twp,3twp,pocket_13,"64.167,68.892,40.177",3.0670996
3534,3twp,3twp,pocket_14,"103.179,94.179,81.152",3.0927784
3535,3twp,3twp,pocket_15,"92.967,32.066,80.482",2.9812288
3536,3twp,3twp,pocket_16,"54.681,6.136,39.713",3.044466
3537,3twp,3twp,pocket_17,"96.323,83.012,38.221",1.2769358
3538,3twp,3twp,pocket_18,"60.627,18.099,78.874",1.4192474
3539,3twp,3twp,pocket_19,"75.987,83.666,54.613",1.0712243
3540,3twp,3twp,pocket_20,"121.247,100.613,84.126",1.7862636
3541,3twp,3twp,pocket_21,"81.151,16.733,94.889",1.0339104
3542,3twp,3twp,pocket_22,"72.533,28.917,73.448",2.6429987
3543,3twp,3twp,pocket_23,"33.011,4.021,33.113",2.6113145
3544,3twp,3twp,pocket_24,"84.718,71.584,32.901",2.6366253
3545,3twp,3twp,pocket_25,"135.924,107.191,79.18",1.7444482
3546,3twp,3twp,pocket_26,"124.203,96.474,73.67",2.5920515
3547,3twp,3twp,pocket_27,"103.228,97.049,92.264",1.1727166
3548,3twp,3twp,pocket_28,"54.057,3.391,51.672",1.3043406
3549,3twp,3twp,pocket_29,"44.012,6.182,41.198",2.9722247
3550,3twp,3twp,pocket_30,"92.45,28.364,92.85",1.2244065
3551,3twp,3twp,pocket_31,"73.871,69.701,40.644",2.9089756
3552,3twp,3twp,pocket_32,"113.258,94.585,81.464",2.9920938
3553,3twp,3twp,pocket_33,"81.668,75.945,43.674",1.7750459
3554,3twp,3twp,pocket_34,"83.142,68.269,25.769",1.3274579
3555,2y5h,2y5h,protein_center,"10.144,1.795,28.004",6.3724523
3556,2y5h,2y5h,pocket_1,"-1.765,10.292,24.131",8.605869
3557,2y5h,2y5h,pocket_2,"11.673,3.145,37.135",3.3967795
3558,2y5h,2y5h,pocket_3,"22.014,-2.975,25.787",2.6752408
3559,2y5h,2y5h,pocket_4,"-0.393,-8.448,28.418",4.3546796
3560,2y5h,2y5h,pocket_5,"8.933,-19.237,31.989",2.7598813
3561,2y5h,2y5h,pocket_6,"10.637,20.32,28.423",2.9779077
3562,4agq,4agq,protein_center,"114.004,87.675,-30.336",2.00738
3563,4agq,4agq,pocket_1,"123.188,78.506,-18.998",3.477025
3564,4agq,4agq,pocket_2,"117.05,84.572,-30.687",2.0275674
3565,4agq,4agq,pocket_3,"105.935,81.026,-39.147",3.4126983
3566,4agq,4agq,pocket_4,"138.342,88.13,-39.11",2.5968485
3567,4agq,4agq,pocket_5,"92.818,69.966,-17.161",4.1000695
3568,4agq,4agq,pocket_6,"134.294,103.185,-29.302",4.502195
3569,4agq,4agq,pocket_7,"93.102,93.527,-42.207",5.841077
3570,4agq,4agq,pocket_8,"126.427,102.401,-42.189",5.8131638
3571,4agq,4agq,pocket_9,"99.653,95.025,-29.579",5.238657
3572,4agq,4agq,pocket_10,"107.782,89.802,-28.055",2.2669408
3573,4agq,4agq,pocket_11,"127.973,107.176,-30.706",4.61434
3574,4agq,4agq,pocket_12,"106.284,88.511,-17.925",2.6689637
3575,3ary,3ary,protein_center,"-1.201,-9.266,23.978",4.887159
3576,3ary,3ary,pocket_1,"13.999,-8.47,22.114",4.468329
3577,3ary,3ary,pocket_2,"-17.688,-1.146,35.219",1.626033
3578,3ary,3ary,pocket_3,"19.027,11.038,19.629",0.9610263
3579,3ary,3ary,pocket_4,"-0.315,6.862,21.258",2.5426116
3580,3ary,3ary,pocket_5,"-15.671,-13.947,21.98",1.0654552
3581,3ary,3ary,pocket_6,"7.427,7.933,7.53",2.6550608
3582,3ary,3ary,pocket_7,"3.012,-5.508,42.228",1.9188812
3583,3ary,3ary,pocket_8,"-9.638,-14.931,12.163",2.537112
3584,3ary,3ary,pocket_9,"8.526,-18.402,40.926",1.3800522
3585,3ary,3ary,pocket_10,"17.059,-12.743,-1.258",1.7501986
3586,3ary,3ary,pocket_11,"-19.975,-18.573,31.249",1.9351087
3587,3ary,3ary,pocket_12,"6.759,8.171,24.261",4.059911
3588,3ary,3ary,pocket_13,"-6.873,1.49,44.045",1.5985475
3589,3ary,3ary,pocket_14,"-10.068,-24.122,16.393",2.4868002
3590,3ary,3ary,pocket_15,"-7.766,-18.771,38.804",4.172148
3591,3ary,3ary,pocket_16,"-3.571,-21.12,38.416",4.5271406
3592,3ary,3ary,pocket_17,"-1.872,-11.813,41.151",3.830984
3593,3ary,3ary,pocket_18,"-14.154,-20.322,28.707",4.07255
3594,3r88,3r88,protein_center,"-7.765,-17.928,22.953",1.8247181
3595,3r88,3r88,pocket_1,"-10.569,-36.091,11.419",3.7657757
3596,3r88,3r88,pocket_2,"2.749,0.178,30.384",3.875246
3597,3r88,3r88,pocket_3,"-28.47,-55.918,10.305",1.5625505
3598,3r88,3r88,pocket_4,"-11.055,-9.657,29.587",1.0398989
3599,3r88,3r88,pocket_5,"-4.355,1.517,53.867",1.3267758
3600,3r88,3r88,pocket_6,"-5.098,20.055,46.675",1.7339983
3601,3r88,3r88,pocket_7,"-15.832,-27.156,22.776",0.7833617
3602,3r88,3r88,pocket_8,"-35.259,-37.039,6.246",1.140637
3603,3r88,3r88,pocket_9,"4.36,-12.937,44.049",3.1156754
3604,3r88,3r88,pocket_10,"-21.036,-23.046,3.144",2.8072884
3605,3r88,3r88,pocket_11,"-23.068,-30.844,3.092",2.0894675
3606,3r88,3r88,pocket_12,"-15.143,-0.803,38.598",0.90912294
3607,3r88,3r88,pocket_13,"-26.28,-35.238,22.944",0.85455143
3608,3r88,3r88,pocket_14,"-13.494,-56.297,14.077",-0.0009912467
3609,3r88,3r88,pocket_15,"9.613,8.002,38.056",2.3752165
3610,3r88,3r88,pocket_16,"-14.148,-44.232,1.879",2.2847261
3611,4de2,4de2,protein_center,"20.682,71.808,3.974",2.8321784
3612,4de2,4de2,pocket_1,"30.641,92.522,-7.719",4.8927336
3613,4de2,4de2,pocket_2,"-4.002,53.818,11.964",5.021886
3614,4de2,4de2,pocket_3,"-2.19,70.623,6.137",2.3647363
3615,4de2,4de2,pocket_4,"45.558,97.793,-11.706",1.7950423
3616,4de2,4de2,pocket_5,"51.943,87.028,-18.843",2.410508
3617,4de2,4de2,pocket_6,"5.038,48.09,33.132",1.454181
3618,4de2,4de2,pocket_7,"19.429,50.004,21.279",3.0063496
3619,4de2,4de2,pocket_8,"8.474,46.553,12.234",2.6210053
3620,4de2,4de2,pocket_9,"-11.901,62.69,27.999",3.0864577
3621,4de2,4de2,pocket_10,"41.024,80.832,-27.914",1.6106248
3622,4de2,4de2,pocket_11,"-6.143,56.016,5.957",5.4707117
3623,4de2,4de2,pocket_12,"-9.317,69.158,28.84",2.062522
3624,4crc,4crc,protein_center,"-41.362,-9.011,-27.168",8.698863
3625,4crc,4crc,pocket_1,"-49.587,-11.489,-22.299",8.463095
3626,4crc,4crc,pocket_2,"-30.481,-15.134,-17.717",1.827553
3627,4crc,4crc,pocket_3,"-31.38,-13.659,-37.881",3.016343
3628,4crc,4crc,pocket_4,"-33.274,3.984,-22.614",2.0671525
3629,4crc,4crc,pocket_5,"-34.377,-25.841,-28.444",2.5267801
3630,4crc,4crc,pocket_6,"-40.622,-18.877,-22.341",7.8674536
3631,4ogj,4ogj,protein_center,"29.426,31.74,12.602",6.7153187
3632,4ogj,4ogj,pocket_1,"22.274,37.996,16.723",7.085985
3633,4ogj,4ogj,pocket_2,"27.526,31.984,3.364",4.2499022
3634,4ivb,4ivb,protein_center,"9.748,31.555,9.105",2.1434357
3635,4ivb,4ivb,pocket_1,"15.078,4.293,-0.022",8.96288
3636,4ivb,4ivb,pocket_2,"21.368,14.412,4.233",8.576141
3637,4ivb,4ivb,pocket_3,"6.149,57.323,0.702",8.908736
3638,4ivb,4ivb,pocket_4,"7.379,14.151,5.502",7.2451487
3639,4ivb,4ivb,pocket_5,"14.07,47.128,5.955",6.930125
3640,4ivb,4ivb,pocket_6,"2.749,48.598,4.441",9.265476
3641,4ivb,4ivb,pocket_7,"10.884,30.746,21.758",2.8716166
3642,4ivb,4ivb,pocket_8,"24.85,6.561,-9.882",5.737058
3643,4ivb,4ivb,pocket_9,"16.907,5.758,24.463",1.1669658
3644,4ivb,4ivb,pocket_10,"-3.303,56.462,-9.286",5.52326
3645,4ivb,4ivb,pocket_11,"17.643,44.917,19.024",2.2976108
3646,4ivb,4ivb,pocket_12,"3.561,16.737,18.86",2.7716248
3647,5dwr,5dwr,protein_center,"-39.503,-12.665,-0.398",9.279417
3648,5dwr,5dwr,pocket_1,"-41.223,-2.391,2.914",9.190657
3649,5dwr,5dwr,pocket_2,"-39.301,-13.094,12.846",6.2946014
3650,5dwr,5dwr,pocket_3,"-33.389,-6.972,4.114",9.222135
3651,5dwr,5dwr,pocket_4,"-29.869,-3.786,-1.998",8.753876
3652,5dwr,5dwr,pocket_5,"-40.086,-37.484,0.466",2.5993373
3653,5dwr,5dwr,pocket_6,"-29.742,-26.102,-7.203",2.2042265
3654,4djv,4djv,protein_center,"21.594,22.582,44.772",2.4484224
3655,4djv,4djv,pocket_1,"21.947,10.921,22.672",5.850517
3656,4djv,4djv,pocket_2,"21.468,34.764,56.954",5.8341064
3657,4djv,4djv,pocket_3,"34.29,28.834,39.743",2.9139369
3658,4djv,4djv,pocket_4,"19.288,26.717,42.268",2.9118726
3659,4djv,4djv,pocket_5,"39.942,8.275,24.614",3.8012154
3660,4djv,4djv,pocket_6,"-6.342,34.795,64.178",1.7183362
3661,4djv,4djv,pocket_7,"49.158,9.749,30.056",2.9525187
3662,4djv,4djv,pocket_8,"28.943,23.848,48.408",3.2978973
3663,4djv,4djv,pocket_9,"3.249,37.015,58.775",3.7365553
3664,4djv,4djv,pocket_10,"18.972,34.477,86.486",-0.0024663424
3665,4djv,4djv,pocket_11,"24.231,11.067,51.982",0.76548195
3666,4djv,4djv,pocket_12,"1.45,45.908,58.252",1.9604323
3667,4djv,4djv,pocket_13,"41.675,2.259,22.244",2.6300054
3668,4djv,4djv,pocket_14,"13.462,20.38,42.926",2.486927
3669,4djv,4djv,pocket_15,"32.228,15.044,40.472",2.0670197
3670,4djv,4djv,pocket_16,"41.442,-3.446,25.395",2.1043463
3671,4djv,4djv,pocket_17,"4.016,38.166,82.853",0.9302461
3672,4djv,4djv,pocket_18,"12.053,30.27,75.709",1.4564036
3673,2yge,2yge,protein_center,"17.101,-31.193,1.024",6.778408
3674,2yge,2yge,pocket_1,"21.186,-33.518,-3.132",6.744811
3675,5c28,5c28,protein_center,"7.244,4.972,50.994",5.4215145
3676,5c28,5c28,pocket_1,"6.554,9.836,41.449",5.684552
3677,5c28,5c28,pocket_2,"7.547,14.192,52.385",5.5445566
3678,5c28,5c28,pocket_3,"0.852,-5.129,44.13",3.1651647
3679,5c28,5c28,pocket_4,"13.989,3.796,72.118",1.0370715
3680,5c28,5c28,pocket_5,"4.541,23.691,42.739",4.953664
3681,5c28,5c28,pocket_6,"21.636,6.301,34.968",2.5426946
3682,5c28,5c28,pocket_7,"18.866,9.729,66.328",1.4697882
3683,5c28,5c28,pocket_8,"16.101,-12.395,49.572",1.3030319
3684,4ih5,4ih5,protein_center,"-53.231,0.096,11.894",3.3610928
3685,4ih5,4ih5,pocket_1,"-71.607,9.356,17.615",3.5003788
3686,4ih5,4ih5,pocket_2,"-29.908,-8.581,9.286",3.8884952
3687,4ih5,4ih5,pocket_3,"-55.802,2.513,0.034",1.9201097
3688,4ih5,4ih5,pocket_4,"-64.661,-0.195,19.755",3.046646
3689,4ih5,4ih5,pocket_5,"-23.001,-0.087,4.823",2.8614266
3690,4ih5,4ih5,pocket_6,"-24.06,-12.426,-3.368",2.7840445
3691,4ih5,4ih5,pocket_7,"-53.031,-12.22,21.916",3.4935002
3692,4ih5,4ih5,pocket_8,"-17.583,-1.694,23.762",0.7615057
3693,4ih5,4ih5,pocket_9,"-20.262,9.4,-11.06",1.8111646
3694,4ih5,4ih5,pocket_10,"-77.957,16.272,-9.736",3.8321135
3695,4ih5,4ih5,pocket_11,"-61.338,9.494,-9.302",1.5537773
3696,4ih5,4ih5,pocket_12,"-35.106,-16.502,33.612",3.8787026
3697,4ih5,4ih5,pocket_13,"-18.467,-9.433,33.512",1.3642544
3698,4ih5,4ih5,pocket_14,"-63.265,-9.175,35.04",1.9157925
3699,4ih5,4ih5,pocket_15,"-50.935,-11.939,-2.808",2.5817966
3700,4ih5,4ih5,pocket_16,"-93.828,12.729,26.428",2.0736816
3701,4ih5,4ih5,pocket_17,"-37.196,8.146,7.391",1.6599178
3702,4ih5,4ih5,pocket_18,"-80.217,-8.605,17.008",1.1796191
3703,4ih5,4ih5,pocket_19,"-14.238,1.786,-1.736",2.902492
3704,4ih5,4ih5,pocket_20,"-70.008,17.031,13.835",3.783531
3705,4ih5,4ih5,pocket_21,"-42.32,-9.263,21.537",2.7663279
3706,4ih5,4ih5,pocket_22,"-26.679,-16.667,10.678",3.6492891
3707,4ih5,4ih5,pocket_23,"-74.451,-18.149,30.905",1.4433612
3708,4ih5,4ih5,pocket_24,"-73.934,14.749,20.896",3.1892557
3709,4ih5,4ih5,pocket_25,"-66.384,19.828,10.882",3.044585
3710,4ih5,4ih5,pocket_26,"-84.261,9.283,2.797",3.456463
3711,4ih5,4ih5,pocket_27,"-38.287,-23.256,20.564",1.7702525
3712,4ih5,4ih5,pocket_28,"-74.871,-6.648,4.319",0.969805
3713,4ih5,4ih5,pocket_29,"-53.59,-13.058,7.41",2.4295545
3714,4ih5,4ih5,pocket_30,"-31.826,18.229,-7.299",1.0461857
3715,4ih5,4ih5,pocket_31,"-42.768,-0.175,16.69",3.1379268
3716,4ih5,4ih5,pocket_32,"-81.133,22.821,2.983",1.6803148
3717,4ih5,4ih5,pocket_33,"-46.623,-4.565,27.879",2.2746117
3718,4ih5,4ih5,pocket_34,"-32.101,6.456,19.476",1.386136
3719,4ih5,4ih5,pocket_35,"-96.835,12.913,15.836",1.4536271
3720,4ih5,4ih5,pocket_36,"-74.871,2.586,31.906",2.1788552
3721,3nw9,3nw9,protein_center,"4.262,22.728,8.832",8.305336
3722,3nw9,3nw9,pocket_1,"-2.962,18.634,13.696",7.9995537
3723,3nw9,3nw9,pocket_2,"-4.476,18.006,-7.782",1.569596
3724,3nw9,3nw9,pocket_3,"4.306,20.709,15.077",8.41388
3725,3nw9,3nw9,pocket_4,"13.367,12.499,16.962",6.319846
3726,3ueu,3ueu,protein_center,"-3.804,14.669,21.911",6.8641396
3727,3ueu,3ueu,pocket_1,"-3.287,10.884,18.903",6.840358
3728,3utu,3utu,protein_center,"12.179,-0.287,19.417",8.711812
3729,3utu,3utu,pocket_1,"16.559,-11.486,19.315",8.959681
3730,3utu,3utu,pocket_2,"16.139,1.522,35.974",4.261575
3731,3utu,3utu,pocket_3,"19.287,13.457,19.581",3.4289107
3732,3utu,3utu,pocket_4,"2.394,4.976,11.84",3.1732054
3733,3utu,3utu,pocket_5,"13.425,16.828,25.991",2.0108173
3734,3utu,3utu,pocket_6,"-3.292,-1.468,23.715",3.797262
3735,3utu,3utu,pocket_7,"32.022,5.145,17.838",3.365745
3736,4jia,4jia,protein_center,"19.856,-22.436,-12.778",8.424876
3737,4jia,4jia,pocket_1,"19.718,-23.652,-20.97",8.19122
3738,4jia,4jia,pocket_2,"31.188,-24.852,-0.35",2.2417889
3739,4jia,4jia,pocket_3,"14.084,-32.158,-33.439",4.70912
3740,4jia,4jia,pocket_4,"14.09,-11.187,-12.017",4.480862
3741,4jia,4jia,pocket_5,"30.801,-6.103,-14.6",2.1550953
3742,4jia,4jia,pocket_6,"27.339,-37.428,-25.484",4.285576
3743,4jia,4jia,pocket_7,"32.178,-10.641,-15.008",2.4234853
3744,4jia,4jia,pocket_8,"21.728,-3.415,-16.043",2.685278
3745,4jia,4jia,pocket_9,"28.108,-15.851,-9.339",3.2621086
3746,4w9i,4w9i,protein_center,"39.0,59.939,67.098",1.9814278
3747,4w9i,4w9i,pocket_1,"13.258,54.382,90.21",6.256525
3748,4w9i,4w9i,pocket_2,"34.937,56.462,81.408",2.6626387
3749,4w9i,4w9i,pocket_3,"44.952,54.088,56.754",2.7942467
3750,4w9i,4w9i,pocket_4,"27.394,47.854,86.592",2.9482718
3751,4w9i,4w9i,pocket_5,"31.272,65.362,60.697",0.957001
3752,4w9i,4w9i,pocket_6,"33.046,48.59,72.692",1.833732
3753,4k18,4k18,protein_center,"-9.412,-39.372,0.628",8.008773
3754,4k18,4k18,pocket_1,"-19.142,-35.535,3.015",7.886364
3755,4k18,4k18,pocket_2,"-8.188,-38.963,13.98",3.1915946
3756,4k18,4k18,pocket_3,"-12.48,-26.246,-1.002",7.607403
3757,4k18,4k18,pocket_4,"-10.204,-29.969,5.576",7.6295176
3758,4k18,4k18,pocket_5,"12.345,-52.223,1.147",2.5695615
3759,4k18,4k18,pocket_6,"-1.598,-36.857,-2.541",3.7608933
3760,3b27,3b27,protein_center,"4.677,0.167,12.491",6.2944455
3761,3b27,3b27,pocket_1,"9.696,2.019,14.822",6.1645517
3762,3b27,3b27,pocket_2,"0.515,-0.391,0.668",3.7624469
3763,3b27,3b27,pocket_3,"4.53,-17.342,12.629",0.9150014
3764,3b27,3b27,pocket_4,"1.606,12.046,5.328",5.072878
3765,4ea2,4ea2,protein_center,"-23.415,-15.098,-8.324",6.7918587
3766,4ea2,4ea2,pocket_1,"-20.732,-16.557,-8.096",6.8015757
3767,4ea2,4ea2,pocket_2,"-25.09,-10.036,-20.668",5.3932247
3768,4ea2,4ea2,pocket_3,"-28.299,-15.881,-3.583",6.8930798
3769,4ea2,4ea2,pocket_4,"-21.428,-24.223,-20.628",4.846627
3770,4ea2,4ea2,pocket_5,"-40.826,-14.882,-12.632",2.1933658
3771,4ea2,4ea2,pocket_6,"-36.773,-16.652,8.897",0.91922545
3772,4ea2,4ea2,pocket_7,"-27.854,-21.969,-19.509",5.907384
3773,4ea2,4ea2,pocket_8,"-22.824,-5.141,-11.069",5.6751633
3774,4ea2,4ea2,pocket_9,"-21.612,-34.315,-0.029",2.5034735
3775,4qd6,4qd6,protein_center,"-1.865,12.606,22.111",7.678813
3776,4qd6,4qd6,pocket_1,"-11.332,21.727,21.613",6.9059916
3777,4qd6,4qd6,pocket_2,"0.065,22.695,20.902",7.701515
3778,4qd6,4qd6,pocket_3,"11.924,-2.205,19.748",2.4816682
3779,4qd6,4qd6,pocket_4,"-1.489,0.514,7.321",3.37358
3780,4mgd,4mgd,protein_center,"-0.365,-4.724,39.031",3.1477501
3781,4mgd,4mgd,pocket_1,"-4.858,-4.051,22.168",6.600731
3782,4mgd,4mgd,pocket_2,"-12.572,-11.678,49.79",6.8642044
3783,4mgd,4mgd,pocket_3,"7.279,-3.705,21.687",6.187168
3784,4mgd,4mgd,pocket_4,"-11.427,3.215,37.76",5.358919
3785,4mgd,4mgd,pocket_5,"-3.4,-17.038,35.86",5.3877516
3786,4mgd,4mgd,pocket_6,"6.741,-19.564,45.536",3.747788
3787,4mgd,4mgd,pocket_7,"-5.5,-5.123,57.369",6.2517843
3788,4mgd,4mgd,pocket_8,"9.878,-10.393,42.881",4.6958237
3789,4mgd,4mgd,pocket_9,"-10.486,5.902,12.916",5.088121
3790,4mgd,4mgd,pocket_10,"5.859,12.374,38.665",5.11965
3791,4mgd,4mgd,pocket_11,"1.656,-5.58,61.252",4.0060015
3792,4mgd,4mgd,pocket_12,"23.214,1.455,44.053",2.517174
3793,4mgd,4mgd,pocket_13,"-0.098,-1.607,44.155",3.9332917
3794,4msn,4msn,protein_center,"12.63,-17.106,-19.887",3.476389
3795,4msn,4msn,pocket_1,"7.112,-30.9,-35.433",4.3681912
3796,4msn,4msn,pocket_2,"10.953,-0.441,-18.979",4.2988453
3797,4msn,4msn,pocket_3,"10.197,-23.398,-23.411",3.5351655
3798,4msn,4msn,pocket_4,"20.94,-24.467,-21.693",1.8315806
3799,4msn,4msn,pocket_5,"5.563,-16.592,-34.62",4.0562267
3800,4msn,4msn,pocket_6,"-4.901,-24.656,-17.148",1.1298357
3801,4msn,4msn,pocket_7,"4.955,-21.795,-12.632",1.8145568
3802,4msn,4msn,pocket_8,"13.696,-37.131,-4.841",0.56705046
3803,4msn,4msn,pocket_9,"21.825,-34.309,-41.337",1.9961748
3804,4msn,4msn,pocket_10,"12.232,-21.624,-6.883",1.4243761
3805,4msn,4msn,pocket_11,"23.078,9.721,5.801",1.6686662
3806,4msn,4msn,pocket_12,"-3.322,-6.299,-14.148",2.7963386
3807,4msn,4msn,pocket_13,"26.524,-4.932,-22.13",2.1191645
3808,4msn,4msn,pocket_14,"0.346,-45.728,-33.602",2.4246602
3809,5c1w,5c1w,protein_center,"12.286,24.025,57.518",3.5836554
3810,5c1w,5c1w,pocket_1,"6.562,10.662,41.87",5.6319904
3811,5c1w,5c1w,pocket_2,"9.935,37.535,54.163",5.1139193
3812,5c1w,5c1w,pocket_3,"7.459,13.894,52.185",5.2237053
3813,5c1w,5c1w,pocket_4,"13.069,20.878,54.773",3.0564625
3814,5c1w,5c1w,pocket_5,"18.824,17.182,55.8",3.3882198
3815,5c1w,5c1w,pocket_6,"-5.265,17.958,59.557",2.4848402
3816,5c1w,5c1w,pocket_7,"3.194,25.698,42.935",4.772915
3817,5c1w,5c1w,pocket_8,"14.845,53.877,50.386",2.2141066
3818,5c1w,5c1w,pocket_9,"8.332,42.875,67.386",4.528072
3819,5c1w,5c1w,pocket_10,"22.635,51.5,83.053",1.3708116
3820,5c1w,5c1w,pocket_11,"22.412,-3.203,41.34",1.9686956
3821,5c1w,5c1w,pocket_12,"13.706,3.739,72.902",0.99779344
3822,5c1w,5c1w,pocket_13,"26.182,36.913,54.298",3.0300813
3823,5c1w,5c1w,pocket_14,"0.194,-4.378,44.383",3.636022
3824,5c1w,5c1w,pocket_15,"21.764,7.145,35.551",2.9816656
3825,5c1w,5c1w,pocket_16,"19.015,10.183,66.679",3.8677242
3826,5c1w,5c1w,pocket_17,"31.416,32.013,67.418",0.97542644
3827,5c1w,5c1w,pocket_18,"4.925,19.91,66.211",2.2919338
3828,5c1w,5c1w,pocket_19,"3.508,20.988,60.067",3.4872797
3829,3b1m,3b1m,protein_center,"9.888,51.039,49.717",7.727829
3830,3b1m,3b1m,pocket_1,"10.78,49.168,57.528",7.6644125
3831,3b1m,3b1m,pocket_2,"5.236,69.448,48.213",1.7334297
3832,3b1m,3b1m,pocket_3,"1.597,55.133,36.041",2.7011037
3833,3b1m,3b1m,pocket_4,"18.916,45.172,32.834",3.2439537
3834,3b1m,3b1m,pocket_5,"14.602,33.7,58.054",3.4856849
3835,3b1m,3b1m,pocket_6,"11.484,35.294,46.137",2.4406574
3836,3b1m,3b1m,pocket_7,"15.585,64.152,56.988",2.802196
3837,2xys,2xys,protein_center,"-42.617,16.518,8.281",2.6588361
3838,2xys,2xys,pocket_1,"-42.362,6.216,-17.028",7.4916887
3839,2xys,2xys,pocket_2,"-53.177,12.426,32.76",7.629405
3840,2xys,2xys,pocket_3,"-61.038,-3.9,7.66",7.3240623
3841,2xys,2xys,pocket_4,"-30.128,34.093,24.982",7.435416
3842,2xys,2xys,pocket_5,"-22.692,29.668,-4.939",6.8984156
3843,2xys,2xys,pocket_6,"-46.396,35.744,18.326",3.1870334
3844,2xys,2xys,pocket_7,"-48.32,21.493,-12.207",6.0437336
3845,2xys,2xys,pocket_8,"-50.355,6.465,-2.128",4.3669057
3846,2xys,2xys,pocket_9,"-62.528,12.452,-0.112",3.8662546
3847,2xys,2xys,pocket_10,"-38.388,36.017,-1.164",3.2239442
3848,2xys,2xys,pocket_11,"-61.129,20.661,19.249",5.3664675
3849,2xys,2xys,pocket_12,"-55.116,8.886,16.627",4.647291
3850,2xys,2xys,pocket_13,"-32.269,28.84,8.776",4.555029
3851,2xys,2xys,pocket_14,"-44.171,23.588,23.573",5.111824
3852,2xys,2xys,pocket_15,"-36.649,20.599,-6.661",5.0963964
3853,2xys,2xys,pocket_16,"-41.965,43.627,6.52",1.0378833
3854,2xys,2xys,pocket_17,"-62.462,16.14,-10.659",1.029883
3855,2xys,2xys,pocket_18,"-27.873,13.401,12.451",2.6325197
3856,2xys,2xys,pocket_19,"-56.245,34.575,22.556",1.7946199
3857,2xys,2xys,pocket_20,"-40.787,3.879,15.525",2.5584922
3858,2xys,2xys,pocket_21,"-33.278,14.69,-7.528",6.297469
3859,2xys,2xys,pocket_22,"-47.378,20.272,38.228",7.030431
3860,2xys,2xys,pocket_23,"-30.093,8.427,3.993",2.2650316
3861,2xys,2xys,pocket_24,"-69.278,17.396,12.464",1.3073611
3862,2xys,2xys,pocket_25,"-45.602,33.042,-14.132",1.2218211
3863,4gkm,4gkm,protein_center,"-40.382,-21.518,19.62",2.8936672
3864,4gkm,4gkm,pocket_1,"-51.449,-25.88,37.394",5.347454
3865,4gkm,4gkm,pocket_2,"-29.149,-26.167,1.78",5.396681
3866,4gkm,4gkm,pocket_3,"-12.372,-7.545,0.008",2.1622365
3867,4gkm,4gkm,pocket_4,"-68.402,-7.535,39.091",2.7812295
3868,4gkm,4gkm,pocket_5,"-18.943,-11.106,-17.791",1.8335295
3869,4gkm,4gkm,pocket_6,"-44.163,-14.339,28.243",0.87195325
3870,4gkm,4gkm,pocket_7,"-62.053,-10.696,56.964",1.6931323
3871,4gkm,4gkm,pocket_8,"-36.668,-14.341,12.052",1.0853974
3872,4gkm,4gkm,pocket_9,"-15.211,-21.512,14.055",4.0479927
3873,4gkm,4gkm,pocket_10,"-64.482,-21.389,24.128",4.0016384
3874,4gkm,4gkm,pocket_11,"-62.121,-28.044,45.399",3.0456612
3875,4gkm,4gkm,pocket_12,"-57.744,-17.574,42.61",3.147426
3876,4gkm,4gkm,pocket_13,"-23.018,-17.673,-3.396",3.12002
3877,4gkm,4gkm,pocket_14,"-18.665,-28.114,-6.271",3.195227
3878,4gkm,4gkm,pocket_15,"-65.789,-34.544,42.967",1.7182282
3879,4gkm,4gkm,pocket_16,"-16.802,-19.381,4.296",3.632835
3880,4ih7,4ih7,protein_center,"9.892,0.299,9.497",2.895179
3881,4ih7,4ih7,pocket_1,"-15.673,7.458,2.392",4.6296506
3882,4ih7,4ih7,pocket_2,"30.617,-9.772,16.131",4.8694935
3883,4ih7,4ih7,pocket_3,"21.644,0.156,18.12",3.6260846
3884,4ih7,4ih7,pocket_4,"15.3,-1.258,-2.318",1.9352032
3885,4ih7,4ih7,pocket_5,"34.508,-16.685,-11.801",4.2118254
3886,4ih7,4ih7,pocket_6,"-9.064,18.105,30.518",4.070348
3887,4ih7,4ih7,pocket_7,"26.495,-17.029,11.288",3.9695606
3888,4ih7,4ih7,pocket_8,"-25.126,2.051,21.449",0.89573383
3889,4ih7,4ih7,pocket_9,"-16.314,16.824,7.188",3.9657016
3890,4ih7,4ih7,pocket_10,"-22.421,-9.714,-13.434",3.4170024
3891,4ih7,4ih7,pocket_11,"16.403,-8.783,-11.5",1.4667716
